row_id,attacker_model,img1,img2,dataset,attack_type,source_csv,victim_model,attack_method,variant,similarity,source_column
30,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.2864735297244026,si_ni_fgsm_path
32,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.0266083308522632,si_ni_fgsm_path
33,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.511294066905464,si_ni_fgsm_path
34,VGG-Face,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.0164197925478055,si_ni_fgsm_path
48,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.070984199643064,si_ni_fgsm_path
57,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.1256215051185725,si_ni_fgsm_path
60,VGG-Face,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/VGG-Face_subset_adv_paths.csv,IR152,SI_NI_FGSM,vanilla,0.0615389830790728,si_ni_fgsm_path
0,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.6024261239076937,ti_fgsm_path
1,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.7184209916145159,ti_fgsm_path
2,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.2896577715870821,ti_fgsm_path
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.1957387030122706,ti_fgsm_path
4,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.4852324128146087,ti_fgsm_path
5,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.0078134094365405,ti_fgsm_path
6,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.5546702146524605,ti_fgsm_path
7,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.503814727294819,ti_fgsm_path
8,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,-0.0828157017010458,ti_fgsm_path
9,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.7160484621546536,ti_fgsm_path
10,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.6707668304436651,ti_fgsm_path
11,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.6852766871445478,ti_fgsm_path
12,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/003089.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016966.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.1634874441316545,ti_fgsm_path
15,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.4297053772031169,ti_fgsm_path
16,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.6846879532740394,ti_fgsm_path
17,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.3432452883267122,ti_fgsm_path
18,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.5662528276437818,ti_fgsm_path
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.0788820730972736,ti_fgsm_path
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,-0.010835325705735,ti_fgsm_path
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.6796332001679299,ti_fgsm_path
26,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,-0.0633076318089109,ti_fgsm_path
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.7230772972099703,ti_fgsm_path
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.5611515379632785,ti_fgsm_path
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.2532861232755035,ti_fgsm_path
32,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.3665534992874175,ti_fgsm_path
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.8751387447275405,ti_fgsm_path
34,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.2556018087624025,ti_fgsm_path
48,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.0776423382927998,ti_fgsm_path
57,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.2235664097743671,ti_fgsm_path
60,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,Facenet512,TI_FGSM,vanilla,0.3110024332997073,ti_fgsm_path
0,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1388554506810379,ti_fgsm_path
1,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.3159193992611586,ti_fgsm_path
2,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.050174168507655,ti_fgsm_path
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1924719810483915,ti_fgsm_path
4,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.0157965095815804,ti_fgsm_path
5,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1082493662833084,ti_fgsm_path
6,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.4766984270030516,ti_fgsm_path
7,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1827590574476713,ti_fgsm_path
8,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1278389993712815,ti_fgsm_path
9,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1003142222761104,ti_fgsm_path
10,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.2755899757847385,ti_fgsm_path
11,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1728691160677134,ti_fgsm_path
12,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/003089.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016966.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,-0.0408628868080497,ti_fgsm_path
15,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.2396741056245616,ti_fgsm_path
16,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1912161111829752,ti_fgsm_path
17,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,-0.0135328151269685,ti_fgsm_path
18,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.3993725120643265,ti_fgsm_path
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.0643128194994771,ti_fgsm_path
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1158151775597367,ti_fgsm_path
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1866891346386672,ti_fgsm_path
26,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.0965818373310695,ti_fgsm_path
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.3540508188096593,ti_fgsm_path
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.177309180933607,ti_fgsm_path
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.2419133628552737,ti_fgsm_path
32,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.1536493094948966,ti_fgsm_path
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.56852591854586,ti_fgsm_path
34,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.0587623305618175,ti_fgsm_path
48,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.251334190368401,ti_fgsm_path
57,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,0.0349621698259957,ti_fgsm_path
60,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,GhostFaceNet,TI_FGSM,vanilla,-0.0023825075477337,ti_fgsm_path
0,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.3197991037126089,ti_fgsm_path
1,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.5246166616216017,ti_fgsm_path
2,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.2393569201228609,ti_fgsm_path
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.1558236628769269,ti_fgsm_path
4,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.2479193359610939,ti_fgsm_path
5,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.0553167470911489,ti_fgsm_path
6,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.280739486217218,ti_fgsm_path
7,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.4197179079051588,ti_fgsm_path
8,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.151005336702037,ti_fgsm_path
9,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.5867082476610038,ti_fgsm_path
10,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.6096180081361396,ti_fgsm_path
11,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.3376527130600413,ti_fgsm_path
12,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/003089.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016966.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,TI_FGSM,vanilla,0.1127853013744002,ti_fgsm_path
